"Entity","Contact date","Contact end date","Contact type(s)","Subject","Action of interest","City official(s)","Lobbyist(s)",
"Portland Business Alliance","03/04/2025","","Personal Meeting","Business and Economic Development","Darcelle XV Plaza Design Review
","Long, Adena; Schmanski, Sonia; Williams, Millicent","Steve Wytcherley",
"Portland Business Alliance","03/04/2025","","Email","Business and Economic Development","Meeting logistics coordination for Darcelle XV meetings. ","Schmanski, Sonia","Meikelo Cabbage; Steve Wytcherley",
"Portland Business Alliance","03/05/2025","","Goodwill Building (non-lobbying)","Business and Economic Development","Prosper Portland Executive Search Committee panel interviews. ","Raihana Ansary ","Andrew Hoan",
"Portland Business Alliance","03/05/2025","","Email","Business and Economic Development","Responding to request for Clean & Safe ESD data","Aisling Coghlan; Keith Wilson; Kristopher Taft","Mark Wells; Meikelo Cabbage; Steve Wytcherley",
"Portland Business Alliance","03/05/2025","","Personal Meeting","Business and Economic Development","Discussion regarding Arts and Economy Committee presentation","Dan Ryan; Mitch Green","Steve Wytcherley",
"Portland Business Alliance","03/05/2025","","Telephone","Business and Economic Development","Transportation policy","Olivia Clark","Jon Isaacs",
"Portland Business Alliance","03/05/2025","","Telephone","Business and Economic Development","East Portland streets and sidewalks. ","Loretta Smith","Jon Isaacs",
"Portland Business Alliance","03/06/2025","","Email","Business and Economic Development","State of the economy ","Shea Flaherty Betin","Jon Isaacs",
"Portland Business Alliance","03/06/2025","","Email","Business and Economic Development","State of the Economy elected official briefing agenda transmission. ","Aisling Coghlan; Amani Kelekele; Andre Miller; Angelita Morillo; Candace Avalos; Dan Ryan; Dunphy, Jamie; Elana Pirtle-Guiney,; Elijah Crawford; Emory Mort; Eric Zimmerman; Jamey Evenstar; Keith Wilson; Kezia Wanner; Lisa Freeman; Loretta Smith; Megan Beyer; Mitch Green; Natalie Sept; Olivia Clark; Ryan Nielsen; Sameer Kanal; Shea Flaherty Betin; Spencer Knowles; Steve Novick; Tiffany Koyama Lane","Andrew Hoan",
"Portland Business Alliance","03/06/2025","","Email","Business and Economic Development","RSVP confirmation for D4 councilors to State of the Economy elected official briefing.","Ashley McKenzie","Andrew Hoan",
"Portland Business Alliance","03/06/2025","","Email","Business and Economic Development","State of the Economy elected official briefing, Value of Jobs partners, run-of-show transmission. ","Shea Flaherty Betin","Andrew Hoan",
"Portland Business Alliance","03/06/2025","","Telephone","Business and Economic Development","Attendance at State of the Economy elected official briefing. ","Dan Ryan","Andrew Hoan",
"Portland Business Alliance","03/07/2025","","Personal Meeting","Business and Economic Development","State of the Economy elected official briefing. ","Aisling Coghlan; Dan Ryan; Donnie Oliveira; Elana Pirtle-Guiney,; Elijah Crawford; Eric Zimmerman; Jamey Evenstar; Keith Wilson; Kezia Wanner; Lisa Freeman; Loretta Smith; Natalie Sept; Olivia Clark; Ryan Nielsen; Sameer Kanal; Shea Flaherty Betin; Spencer Knowles; Steve Novick","Andrew Hoan; Jay Clark; Jon Isaacs; Meikelo Cabbage",
"Portland Business Alliance","03/07/2025","","Email","Business and Economic Development","Transmission of Six-Month Economic Action Plan. ","Aisling Coghlan; Amani Kelekele; Andre Miller; Angelita Morillo; Candace Avalos; Dan Ryan; Dunphy, Jamie; Elana Pirtle-Guiney,; Elijah Crawford; Emory Mort; Eric Zimmerman; Jamey Evenstar; Keith Wilson; Kezia Wanner; Lisa Freeman; Loretta Smith; Maria Sipin; Megan Beyer; Mitch Green; Natalie Sept; Olivia Clark; Ryan Nielsen; Sameer Kanal; Shea Flaherty Betin; Spencer Knowles; Steve Novick; Tiffany Koyama Lane","Andrew Hoan",
"Portland Business Alliance","03/07/2025","","Email","Business and Economic Development","Responding to request for Clean & Safe ESD data","Keith Wilson","Mark Wells; Steve Wytcherley",
"Portland Business Alliance","03/07/2025","","Email","Business and Economic Development","Transportation discussion. ","Williams, Millicent","Jon Isaacs",
"Portland Business Alliance","03/07/2025","","Telephone","Business and Economic Development","HB 2291 Discussion. ","Chase, Sam","Jon Isaacs",
"Portland Business Alliance","03/07/2025","","Telephone","Business and Economic Development","State of the Economy. ","Elana Pirtle-Guiney,","Jon Isaacs",
"Portland Business Alliance","03/10/2025","","Email","Business and Economic Development","State of the Economy ","Kezia Wanner","Jon Isaacs",
"Portland Business Alliance","03/10/2025","","Personal Meeting","Business and Economic Development","Responding to request for Clean & Safe ESD data","Keith Wilson","Mark Wells; Steve Wytcherley",
"Portland Business Alliance","03/10/2025","","Email","Business and Economic Development","Agenda for meeting with Mayor Wilson. ","Aisling Coghlan","Jay Clark",
"Portland Business Alliance","03/11/2025","","Goodwill Building (non-lobbying)","Business and Economic Development","Presentation to City Council Arts and Economy committee regarding Central City events and activations, Darcelle XV progress.","Dan Ryan; Dunphy, Jamie; Mitch Green","Mark Wells; Meikelo Cabbage; Steve Wytcherley",
"Portland Business Alliance","03/11/2025","","Email","Business and Economic Development","Responding to request for Clean & Safe ESD data","Keith Wilson","Mark Wells; Steve Wytcherley",
"Portland Business Alliance","03/11/2025","","Goodwill Building (non-lobbying)","Business and Economic Development","Introductions/welcoming of Raihana Ansary, Mayor Wilson's new Deputy Chief of Staff/economic development liaison. ","Aisling Coghlan","Andrew Hoan",
"Portland Business Alliance","03/11/2025","","Email","Business and Economic Development","Invitation to attend Washington DC Trip hosted by the Portland Metro Chamber, Seattle Metro Chamber and Vancouver BC Board of Trade. ","Shea Flaherty Betin","Andrew Hoan",
"Portland Business Alliance","03/11/2025","","Email","Business and Economic Development","Downtown revitalization. ","Raihana Ansary ","Jon Isaacs",
"Portland Business Alliance","03/11/2025","","Email","Business and Economic Development","Downtown revitalization. ","Raihana Ansary ","Jon Isaacs",
"Portland Business Alliance","03/11/2025","","Telephone","Business and Economic Development","City transition. ","Raihana Ansary ","Jon Isaacs",
"Portland Business Alliance","03/12/2025","","Email","Business and Economic Development","Scheduling meeting with Director Williams. ","Priya Dhanapal; Williams, Millicent","Jon Isaacs",
"Portland Business Alliance","03/12/2025","","Email","Business and Economic Development","Scheduling meeting. ","Natalie Sept","Jon Isaacs",
"Portland Business Alliance","03/12/2025","","Email","Business and Economic Development","Responding to questions/requests regarding budget. ","Robert Day","Andrew Hoan",
"Portland Business Alliance","03/12/2025","","Telephone","Business and Economic Development","Discussion regarding Downtown Portland Clean & Safe district expansion ","Dan Ryan","Mark Wells",
"Portland Business Alliance","03/12/2025","","Email","Business and Economic Development","Responding to request for Clean & Safe ESD data","Keith Wilson","Mark Wells; Steve Wytcherley",
"Portland Business Alliance","03/12/2025","","Virtual Meeting","Business and Economic Development","Business community virtual town hall with Mayor Wilson","Keith Wilson","Andrew Hoan; Jay Clark; Jon Isaacs; Mark Wells; Meikelo Cabbage; Steve Wytcherley; Sydney Mead",
"Portland Business Alliance","03/12/2025","","Email","Business and Economic Development","Clarifying comment and forwarding question from member. ","Raihana Ansary ","Jay Clark",
"Portland Business Alliance","03/12/2025","","Personal Meeting","Business and Economic Development","Introduction/meeting with regional business organizations.","Raihana Ansary ","Jay Clark; Jon Isaacs; Meikelo Cabbage",
"Portland Business Alliance","03/13/2025","","Email","Business and Economic Development","Testimony for upcoming budget townhalls hosted by the city. ","Raihana Ansary ","Jay Clark",
"Portland Business Alliance","03/13/2025","","Personal Meeting","Business and Economic Development","Quarterly meeting with Council President Pirtle-Guiney","Elana Pirtle-Guiney,; Natalie Sept","Andrew Hoan; Jay Clark; Jon Isaacs; Mark Wells; Meikelo Cabbage; Steve Wytcherley; Sydney Mead",
"Portland Business Alliance","03/13/2025","","Text Message","Business and Economic Development","Confirming attendance. ","Natalie Sept","Jay Clark",
"Portland Business Alliance","03/13/2025","","Goodwill Building (non-lobbying)","Business and Economic Development","Attended event hosted by Central Eastside Industrial Council featuring a panel discussion with the Mayor and City Administrator ","Keith Wilson; Michael Jordan","Mark Wells; Meikelo Cabbage",
"Portland Business Alliance","03/13/2025","","Telephone","Business and Economic Development","Economic development","Raihana Ansary ","Jon Isaacs",
"Portland Business Alliance","03/13/2025","","Telephone","Business and Economic Development","Permitting discussion. ","Donnie Oliveira","Jon Isaacs",
"Portland Business Alliance","03/13/2025","","Text Message","Business and Economic Development","Downtown revitalization ","Natalie Sept","Jon Isaacs",
"Portland Business Alliance","03/13/2025","","Text Message","Business and Economic Development","Permitting discussion.","Donnie Oliveira","Jon Isaacs",
"Portland Business Alliance","03/14/2025","","Telephone","Business and Economic Development","Permitting","Donnie Oliveira","Jon Isaacs",
"Portland Business Alliance","03/14/2025","","Meeting Preparation","Business and Economic Development","Requesting a meeting with Aisling/Mayor Wilson.","Aisling Coghlan","Andrew Hoan",
"Portland Business Alliance","03/15/2025","","Email","Business and Economic Development","Discussing Six-Month Economic Action Plan with Representative Nosse. ","Aisling Coghlan; Keith Wilson","Andrew Hoan",
"Portland Business Alliance","03/17/2025","","Telephone","Business and Economic Development","Downtown Recovery","Raihana Ansary ","Jon Isaacs",
"Portland Business Alliance","03/17/2025","","Telephone","Business and Economic Development","State legislative session. ","Kezia Wanner","Jon Isaacs",
"Portland Business Alliance","03/17/2025","","Telephone","Business and Economic Development","Economic development.","Kezia Wanner","Jon Isaacs",
"Portland Business Alliance","03/17/2025","","Email","Business and Economic Development","Responding to City Requests","Aisling Coghlan","Jon Isaacs",
"Portland Business Alliance","03/18/2025","","Email","Business and Economic Development","Requesting meeting. ","Mitch Green","Jon Isaacs",
"Portland Business Alliance","03/18/2025","","Telephone","Business and Economic Development","Legislative session. ","Raihana Ansary ","Jon Isaacs",
"Portland Business Alliance","03/18/2025","","Telephone","Business and Economic Development","Legislative session. ","Raihana Ansary ","Jon Isaacs",
"Portland Business Alliance","03/18/2025","","Personal Meeting","Business and Economic Development","Discussing Mayor Wilson's homelessness response with Downtown Portland Clean & Safe board.","Kristopher Taft","Andrew Hoan; Jon Isaacs; Mark Wells; Meikelo Cabbage; Steve Wytcherley; Sydney Mead",
"Portland Business Alliance","03/19/2025","","Telephone","Business and Economic Development","Responding to City's requests. (HB 2291)","Aisling Coghlan","Andrew Hoan",
"Portland Business Alliance","03/19/2025","","Telephone","Business and Economic Development","Responding to City Requests (HB 2291)","Chase, Sam","Jon Isaacs",
"Portland Business Alliance","03/19/2025","","Telephone","Business and Economic Development","Saving waterfront festivals.","Dan Ryan","Jon Isaacs",
"Portland Business Alliance","03/20/2025","","Telephone","Business and Economic Development","Transportation funding. ","Williams, Millicent","Jon Isaacs",
"Portland Business Alliance","03/20/2025","","Telephone","Business and Economic Development","Transportation funding.","Loretta Smith","Jon Isaacs",
"Portland Business Alliance","03/20/2025","","Email","Business and Economic Development","Scheduling. ","Williams, Millicent","Jon Isaacs",
"Portland Business Alliance","03/20/2025","","Telephone","Business and Economic Development","Discussion about Mayor remarks and run of show for monthly meeting. ","Aisling Coghlan","Andrew Hoan",
"Portland Business Alliance","03/20/2025","","Telephone","Business and Economic Development","Invitation to attend Washington DC trip. ","Keith Wilson","Andrew Hoan",
"Portland Business Alliance","03/20/2025","","Text Message","Business Licenses","Intro to DCA Oliveria. ","Donnie Oliveira","Andrew Hoan",
"Portland Business Alliance","03/21/2025","","Telephone","Business and Economic Development","Downtown recovery. ","Raihana Ansary ","Jon Isaacs",
"Portland Business Alliance","03/21/2025","","Telephone","Business and Economic Development","Transportation funding.","Loretta Smith","Jon Isaacs",
"Portland Business Alliance","03/21/2025","","Personal Meeting","Business Licenses","Discussing public safety, budgets, and downtown revitalization efforts","Eric Zimmerman","Mark Wells",
"Portland Business Alliance","03/24/2025","","Text Message","Business and Economic Development","East Portland Streets and Sidewalks.","Loretta Smith","Jon Isaacs",
"Portland Business Alliance","03/24/2025","","Text Message","Business and Economic Development","Banning algorithms/rent control ordinance.","Angelita Morillo","Jon Isaacs",
"Portland Business Alliance","03/24/2025","","Text Message","Business and Economic Development","Banning algorithms/rent control ordinance.","Angelita Morillo","Jon Isaacs",
"Portland Business Alliance","03/24/2025","","Text Message","Business and Economic Development","Banning algorithms/rent control ordinance.","Angelita Morillo","Jon Isaacs",
"Portland Business Alliance","03/24/2025","","Text Message","Business and Economic Development","Banning algorithms/rent control ordinance.","Angelita Morillo","Jon Isaacs",
"Portland Business Alliance","03/24/2025","","Text Message","Business and Economic Development","Banning algorithms/rent control ordinance.","Angelita Morillo","Jon Isaacs",
"Portland Business Alliance","03/24/2025","","Text Message","Business and Economic Development","Banning algorithms/rent control ordinance.","Angelita Morillo","Jon Isaacs",
"Portland Business Alliance","03/24/2025","","Text Message","Business and Economic Development","Banning algorithms/rent control ordinance.","Angelita Morillo","Jon Isaacs",
"Portland Business Alliance","03/25/2025","","Text Message","Business and Economic Development","Banning algorithms/rent control ordinance.","Angelita Morillo","Jon Isaacs",
"Portland Business Alliance","03/25/2025","","Text Message","Business and Economic Development","Banning algorithms/rent control ordinance.","Angelita Morillo","Jon Isaacs",
"Portland Business Alliance","03/25/2025","","Text Message","Business and Economic Development","Banning algorithms/rent control ordinance.","Angelita Morillo","Jon Isaacs",
"Portland Business Alliance","03/25/2025","","Telephone","Business and Economic Development","Transportation policy. ","Olivia Clark","Jon Isaacs",
"Portland Business Alliance","03/25/2025","","Goodwill Building (non-lobbying)","Business and Economic Development","Discussion on disaggregating business ownership demographic data that comprises the Downtown Foot Traffic Report. President Pirtle-Guiney, Councilors Kanal and Smith CC'd on discussion. ","Elana Pirtle-Guiney,; Loretta Smith; Sameer Kanal","Andrew Hoan; Sydney Mead",
"Portland Business Alliance","03/26/2025","","Email","Business and Economic Development","Meeting to discuss HB 2291. ","Chase, Sam","Andrew Hoan; Jon Isaacs",
"Portland Business Alliance","03/26/2025","","Email","Business and Economic Development","Meeting to align on HB 2291.","Chase, Sam","Andrew Hoan",
"Portland Business Alliance","03/26/2025","","Telephone","Business and Economic Development","Responding to City's requests. (HB 2291)","Chase, Sam","Andrew Hoan",
"Portland Business Alliance","03/26/2025","","Virtual Meeting","Business and Economic Development","Public safety discussion. ","Robert Day","Jon Isaacs",
"Portland Business Alliance","03/26/2025","","Personal Meeting","Business and Economic Development","Ordinance Transparency.  ","Angelita Morillo","Jon Isaacs",
"Portland Business Alliance","03/26/2025","","Telephone","Business and Economic Development","Responding to City Requests (HB 2291)","Chase, Sam","Jon Isaacs",
"Portland Business Alliance","03/26/2025","","Telephone","Business and Economic Development","Transportation policy. ","Olivia Clark","Jon Isaacs",
"Portland Business Alliance","03/26/2025","","Telephone","Business and Economic Development","Clean industry. ","Donnie Oliveira","Jon Isaacs",
"Portland Business Alliance","03/26/2025","","Text Message","Business and Economic Development","Banning algorithms/rent control ordinance.","Angelita Morillo","Jon Isaacs",
"Portland Business Alliance","03/26/2025","","Text Message","Business and Economic Development","Banning algorithms/rent control ordinance.","Angelita Morillo","Jon Isaacs",
"Portland Business Alliance","03/26/2025","","Text Message","Business and Economic Development","Banning algorithms/rent control ordinance.","Angelita Morillo","Jon Isaacs",
"Portland Business Alliance","03/26/2025","","Text Message","Business and Economic Development","Banning algorithms/rent control ordinance.","Angelita Morillo","Jon Isaacs",
"Portland Business Alliance","03/26/2025","","Text Message","Business and Economic Development","Banning algorithms/rent control ordinance.","Angelita Morillo","Jon Isaacs",
"Portland Business Alliance","03/26/2025","","Text Message","Business and Economic Development","Banning algorithms/rent control ordinance.","Angelita Morillo","Jon Isaacs",
"Portland Business Alliance","03/26/2025","","Text Message","Business and Economic Development","Banning algorithms/rent control ordinance.","Angelita Morillo","Jon Isaacs",
"Portland Business Alliance","03/26/2025","","Text Message","Business and Economic Development","Banning algorithms/rent control ordinance.","Angelita Morillo","Jon Isaacs",
"Portland Business Alliance","03/26/2025","","Text Message","Business and Economic Development","Banning algorithms/rent control ordinance.","Angelita Morillo","Jon Isaacs",
"Portland Business Alliance","03/26/2025","","Text Message","Business and Economic Development","Banning algorithms/rent control ordinance.","Angelita Morillo","Jon Isaacs",
"Portland Business Alliance","03/26/2025","","Text Message","Business and Economic Development","Banning algorithms/rent control ordinance.","Angelita Morillo","Jon Isaacs",
"Portland Business Alliance","03/26/2025","","Text Message","Business and Economic Development","Scheduling.","Olivia Clark","Jon Isaacs",
"Portland Business Alliance","03/26/2025","","Telephone","Business and Economic Development","Scheduling conversation contd. ","Olivia Clark","Jon Isaacs",
"Portland Business Alliance","03/26/2025","","Text Message","Business and Economic Development","Scheduling.","Robert Day","Jon Isaacs",
"Portland Business Alliance","03/26/2025","","Text Message","Business and Economic Development","Responding to City Requests (HB 2291)","Aisling Coghlan; Chase, Sam","Jon Isaacs",
"Portland Business Alliance","03/26/2025","","Text Message","Business and Economic Development","Responding to City Requests (HB 2291)","Aisling Coghlan; Chase, Sam","Jon Isaacs",
"Portland Business Alliance","03/26/2025","","Email","Business and Economic Development","Economic analysis of ordinances. ","Shea Flaherty Betin","Jon Isaacs",
"Portland Business Alliance","03/26/2025","","Text Message","Business and Economic Development","Responding to City's requests (HB 2291)","Chase, Sam","Jon Isaacs",
"Portland Business Alliance","03/26/2025","","Text Message","Business and Economic Development","Banning algorithms/rent control ordinance.","Angelita Morillo","Jon Isaacs",
"Portland Business Alliance","03/26/2025","","Text Message","Business and Economic Development","Banning algorithms/rent control ordinance.","Angelita Morillo","Jon Isaacs",
"Portland Business Alliance","03/26/2025","","Text Message","Business and Economic Development","Responding to City's requests (HB 2291)","Chase, Sam","Jon Isaacs",
"Portland Business Alliance","03/26/2025","","Text Message","Business and Economic Development","Responding to City's requests (HB 2291)","Chase, Sam","Jon Isaacs",
"Portland Business Alliance","03/26/2025","","Text Message","Business and Economic Development","Responding to City's requests (HB 2291)","Chase, Sam","Jon Isaacs",
"Portland Business Alliance","03/27/2025","","Telephone","Business and Economic Development","Responding to City Requests (HB 2291)","Chase, Sam","Jon Isaacs",
"Portland Business Alliance","03/27/2025","","Text Message","Business and Economic Development","Responding to City's requests (HB 2291)","Shea Flaherty Betin","Jon Isaacs",
"Portland Business Alliance","03/27/2025","","Text Message","Business and Economic Development","Responding to City's requests (HB 2291)","Aisling Coghlan","Jon Isaacs",
"Portland Business Alliance","03/27/2025","","Telephone","Business and Economic Development","Responding to City Requests (HB 2291)","Chase, Sam","Jon Isaacs",
"Portland Business Alliance","03/27/2025","","Telephone","Business and Economic Development","Prosper Portland economic analysis of ordinances.","Donnie Oliveira","Jon Isaacs",
"Portland Business Alliance","03/27/2025","","Telephone","Business and Economic Development","Prosper Portland Economic analysis of ordinances. ","Shea Flaherty Betin","Jon Isaacs",
"Portland Business Alliance","03/27/2025","","Telephone","Business and Economic Development","Responding to City Requests (HB 2291)","Dan Ryan","Jon Isaacs",
"Portland Business Alliance","03/27/2025","","Telephone","Business and Economic Development","Responding to City Requests (HB 2291)","Dan Ryan","Jon Isaacs",
"Portland Business Alliance","03/27/2025","","Telephone","Business and Economic Development","Ordinance transparency ","Elana Pirtle-Guiney,","Jon Isaacs",
"Portland Business Alliance","03/27/2025","","Telephone","Business and Economic Development","Ordinance transparency ","Ryan Nielsen","Jon Isaacs",
"Portland Business Alliance","03/27/2025","","Telephone","Business and Economic Development","Ordinance transparency
","Dan Ryan","Jon Isaacs",
"Portland Business Alliance","03/27/2025","","Telephone","Business and Economic Development","Responding to City Requests (HB 2291)","Aisling Coghlan","Jon Isaacs",
"Portland Business Alliance","03/27/2025","","Telephone","Business and Economic Development","HB 2291 Discussion. ","Shea Flaherty Betin","Jon Isaacs",
"Portland Business Alliance","03/27/2025","","Telephone","Business and Economic Development","Responding to City Requests (HB 2291)","Aisling Coghlan","Jon Isaacs",
"Portland Business Alliance","03/27/2025","","Telephone","Business and Economic Development","Responding to City Requests (HB 2291)","Chase, Sam","Jon Isaacs",
"Portland Business Alliance","03/27/2025","","Telephone","Business and Economic Development","Responding to City Requests (HB 2291)","Chase, Sam","Jon Isaacs",
"Portland Business Alliance","03/27/2025","","Email","Business and Economic Development","Responding to City's requests. (HB 2291)","Chase, Sam","Andrew Hoan",
"Portland Business Alliance","03/28/2025","","Email","Business and Economic Development","Responding to City's requests. (HB 2291)","Aisling Coghlan; Chase, Sam; Michael Jordan","Andrew Hoan",
"Portland Business Alliance","03/28/2025","","Email","Business and Economic Development","Responding to City's requests. (HB 2291)","Aisling Coghlan; Chase, Sam; Michael Jordan","Andrew Hoan",
"Portland Business Alliance","03/28/2025","","Email","Business and Economic Development","Responding to City's requests. (HB 2291)","Chase, Sam","Andrew Hoan",
"Portland Business Alliance","03/28/2025","","Text Message","Business and Economic Development","Responding to City's requests (HB 2291)","Aisling Coghlan","Jon Isaacs",
"Portland Business Alliance","03/28/2025","","Text Message","Business and Economic Development","Responding to City's requests (HB 2291)","Aisling Coghlan","Jon Isaacs",
"Portland Business Alliance","03/28/2025","","Email","Business and Economic Development","Responding to City Requests (HB 2291)","Aisling Coghlan; Chase, Sam","Jon Isaacs",
"Portland Business Alliance","03/28/2025","","Email","Business and Economic Development","Responding to City Requests (HB 2291)","Aisling Coghlan; Chase, Sam","Jon Isaacs",
"Portland Business Alliance","03/28/2025","","Email","Business and Economic Development","Responding to City Requests (HB 2291)","Aisling Coghlan; Chase, Sam","Jon Isaacs",
"Portland Business Alliance","03/28/2025","","Email","Business and Economic Development","Responding to City Requests (HB 2291)","Aisling Coghlan; Chase, Sam","Jon Isaacs",
"Portland Business Alliance","03/28/2025","","Email","Business and Economic Development","Responding to City Requests (HB 2291)","Aisling Coghlan; Chase, Sam","Jon Isaacs",
"Portland Business Alliance","03/28/2025","","Text Message","Business and Economic Development","Responding to City's requests (HB 2291)","Chase, Sam","Jon Isaacs",
"Portland Business Alliance","03/28/2025","","Text Message","Business and Economic Development","Responding to City's requests (HB 2291)","Chase, Sam","Jon Isaacs",
"Portland Business Alliance","03/28/2025","","Text Message","Business and Economic Development","Responding to City's requests (HB 2291)","Chase, Sam","Jon Isaacs",
"Portland Business Alliance","03/28/2025","","Text Message","Business and Economic Development","Responding to City's requests (HB 2291)","Chase, Sam","Jon Isaacs",
"Portland Business Alliance","03/30/2025","","Text Message","Business and Economic Development","Responding to City's requests (HB 2291)","Chase, Sam","Jon Isaacs",
"Portland Business Alliance","03/30/2025","","Email","Business and Economic Development","HB 2291 Hearing prep. ","Aisling Coghlan; Chase, Sam","Jon Isaacs",
"Portland Business Alliance","03/30/2025","","Email","Business and Economic Development","Downtown Portland Clean & Safe proactive outreach to council, request for tour of district. ","Ashley McKenzie; Emory Mort; Eric Zimmerman; Lisa Freeman; Maria Sipin; Megan Beyer; Mitch Green; Olivia Clark; Ryan Nielsen; Sameer Kanal; Tiffany Koyama Lane","Mark Wells; Meikelo Cabbage; Steve Wytcherley",
"Portland Business Alliance","03/31/2025","","Personal Meeting","Business and Economic Development","Quarterly meeting with Chief Day. ","Robert Day","Andrew Hoan; Jay Clark; Jon Isaacs; Mark Wells; Meikelo Cabbage; Steve Wytcherley; Sydney Mead",
"Portland Business Alliance","03/31/2025","","Telephone","Business and Economic Development","Responding to City's requests. (HB 2291)","Aisling Coghlan","Andrew Hoan",
"Portland Business Alliance","03/31/2025","","Telephone","Business and Economic Development","Responding to City's requests. (HB 2291)","Chase, Sam","Andrew Hoan",
"Portland Business Alliance","03/31/2025","","Email","Business and Economic Development","Responding to request for Clean & Safe ESD data","Aisling Coghlan; Keith Wilson; Kristopher Taft","Mark Wells; Steve Wytcherley",
"Portland Business Alliance","03/31/2025","","Email","Business and Economic Development","HB 3556 discussion. ","Aisling Coghlan","Jon Isaacs",
"Portland Business Alliance","03/31/2025","","Email","Business and Economic Development","Downtown economic development, responding to city requests. ","Dunphy, Jamie","Jon Isaacs",
"Portland Business Alliance","03/31/2025","","Telephone","Business and Economic Development","City budget","Eric Zimmerman","Jon Isaacs",
"Portland Business Alliance","03/31/2025","","Telephone","Business and Economic Development","City budget","Eric Zimmerman","Jon Isaacs",
"Portland Diamond Project","01/15/2025","","Personal Meeting","Business and Economic Development","Effort to align city of Portland and PDP on progress of the project. ","Schmanski, Sonia","Jennifer Arguinzoni-Ward",
"Portland Diamond Project","02/23/2025","","Virtual Meeting","Business and Economic Development","Effort to align city of Portland and PDP on progress of the project. ","Donnie Oliveira","Jennifer Arguinzoni-Ward",
"Portland Diamond Project","03/06/2025","","Personal Meeting","Business and Economic Development","Effort to align city of Portland and PDP on progress of the project. ","Dan Ryan; Kezia Wanner; Will Mespelt ","Craig Cheek; Jennifer Arguinzoni-Ward",
"Portland Diamond Project","03/12/2025","","Virtual Meeting","Business and Economic Development","Effort to align city of Portland and PDP on progress of the project. ","Elana Pirtle-Guiney,; Keith Wilson","Jennifer Arguinzoni-Ward",
"Portland Diamond Project","03/17/2025","","Personal Meeting","Business and Economic Development","Effort to align city of Portland and PDP on progress of the project. ","Dunphy, Jamie","Jennifer Arguinzoni-Ward",
"Portland Diamond Project","03/19/2025","","Personal Meeting","Business and Economic Development","Effort to align city of Portland and PDP on progress of the project. ","Spencer Knowles; Steve Novick","Craig Cheek; Jennifer Arguinzoni-Ward",
"Portland Diamond Project","03/19/2025","","Personal Meeting","Business and Economic Development","Effort to align city of Portland and PDP on progress of the project. ","Elana Pirtle-Guiney,; Natalie Sept","Craig Cheek; Jennifer Arguinzoni-Ward",
"Portland DSA","01/27/2025","","Personal Meeting","Housing and Community Development","Discussed ways to support Renters Bill of Rights campaign","Mitch Green; Tiffany Koyama Lane","Aiden Summers; Forrest Perkins; Janna Tessman; John Bethencourt; Michael Edera",
"Portland DSA","02/07/2025","","Virtual Meeting","Education","Discussed pro-family policies to enact at city level and city human rights policies","Mitch Green; Tiffany Koyama Lane","Olivia Katbi",
"Portland DSA","02/17/2025","","Personal Meeting","Education","Discussed pro-family policies to enact at city level","Mitch Green; Tiffany Koyama Lane","Janna Tessman; John Bethencourt; Olivia Katbi",
"Portland DSA","02/17/2025","","Email","Housing and Community Development","Requested councilors review documents studying revenue streams","Mitch Green; Tiffany Koyama Lane","Janna Tessman",
"Portland DSA","02/18/2025","","Email","Housing and Community Development","Requested councilor review documents studying revenue streams","Sameer Kanal","Janna Tessman",
"Portland DSA","02/24/2025","","Personal Meeting","Financial Administration and Management","Asked them to speak at ""Tax the Rich, Fund the People"" rally on Mar 15","Mitch Green; Sameer Kanal; Tiffany Koyama Lane","Aiden Summers; Janna Tessman; John Bethencourt",
"Portland DSA","02/24/2025","","Personal Meeting","Labor","Asked them to speak at PSU AAUP rally on Feb 25","Mitch Green; Sameer Kanal; Tiffany Koyama Lane","Aiden Summers; Janna Tessman; John Bethencourt",
"Portland DSA","02/28/2025","","Personal Meeting","Education","Discussed pro-family policies for city","Angelita Morillo","Olivia Katbi",
"Portland DSA","03/11/2025","","Virtual Meeting","International Affairs","Discussed human rights investment and procurement policies and human rights commission","Sameer Kanal","Olivia Katbi",
"Portland DSA","03/13/2025","","Text Message","Financial Administration and Management","Asked to speak at Tax the Rich rally","Angelita Morillo","Olivia Katbi",
"Portland DSA","03/31/2025","","Text Message","Financial Administration and Management","Asked to speak at budget hearing rally","Sameer Kanal","Olivia Katbi",
"Portland Forward","01/06/2025","","Meeting Preparation","Other: Government processes","Prepare for initial shared priorities meeting","Emory Mort; Tiffany Koyama Lane","James Ofsink; Jefferson Smith; Joseph Emerson",
"Portland Forward","01/16/2025","","Personal Meeting","Other: Council operations and public engagement","Discussion to investigate shared priorities.
Discussion of council operations/rules.
Discussion of meaningful community engagement in the legislative process.","Emory Mort; Tiffany Koyama Lane","James Ofsink; Jefferson Smith; Joseph Emerson; Susan Mottet",
"Portland Forward","01/22/2025","","Personal Meeting","Other: Council operations and public engagement","Discussion of shared priorities around council operations and rules. Particularly committee structure and making initial rules temporary to allow for greater public engagement.","Jamey Evenstar","James Ofsink; Jefferson Smith; Joseph Emerson",
"Portland Forward","02/03/2025","","Meeting Preparation","Other: Government processes","Prepare for initial shared priorities meeting","Eric Zimmerman","Emma Easley Darden; James Ofsink; Jefferson Smith; Joseph Emerson",
